gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000159147	6309.7006306128205	-0.15529018966896108	0.16494943972830484	-0.9414411466007164	0.3464788359447322	0.9570784049475978
ENSG00000222018	245.71626934983246	-0.3811235292910651	0.4103511967525679	-0.9287740167622164	0.3530062127597394	0.9570784049475978
ENSG00000159110	5273.003782970916	0.15799271196488932	0.17067280603665008	0.925705246393864	0.35459918065171914	0.9570784049475978
ENSG00000154639	3235.549649528299	-0.16005819786570313	0.18008205167829577	-0.8888070541956958	0.37410678406989284	0.9570784049475978
ENSG00000160233	1936.1533247858297	-0.2771074964980044	0.3138629399242138	-0.8828933309708866	0.37729390720750333	0.9570784049475978
ENSG00000188694	709.9710574710543	-0.3630683725016647	0.4124043725152074	-0.8803698425585353	0.37865898810952364	0.9570784049475978
ENSG00000156282	392.9057053976849	0.33870132259803803	0.38554331267844955	0.8785039487392727	0.37967029574870087	0.9570784049475978
ENSG00000160213	3871.451130678929	0.1815301733171612	0.20912333546708742	0.8680531654284516	0.38536522846043314	0.9570784049475978
ENSG00000160310	9501.296071813407	-0.14871316234834775	0.1718949586298124	-0.8651397547301649	0.3869620870265831	0.9570784049475978
ENSG00000160307	954.4386965215331	0.22185901504824798	0.2572275448549126	0.8625010014902798	0.3884118822176096	0.9570784049475978
ENSG00000189169	484.33266429296765	-0.30182557443406133	0.35466818904448777	-0.8510083051068386	0.3947647393393096	0.9570784049475978
ENSG00000157578	7965.870313111165	0.12351487375921459	0.1455070387631179	0.8488584113122799	0.39596008294504376	0.9570784049475978
ENSG00000183421	2101.7153452229645	-0.24243401216494556	0.2857760203109547	-0.8483357417503105	0.39625101786422384	0.9570784049475978
ENSG00000160294	10337.39496604406	0.13563212776414285	0.16535303815981053	0.8202578511624141	0.41206912879947216	0.9570784049475978
ENSG00000154646	1982.8775164395515	0.16838828875177306	0.20927612294725556	0.8046225550260812	0.4210375223999821	0.9570784049475978
ENSG00000184900	2709.727942811035	-0.17680831100251687	0.2204033425257212	-0.8022034011661291	0.42243530928384093	0.9570784049475978
ENSG00000185808	5695.179203243663	0.13148035090225083	0.1652271069234787	0.7957553294396364	0.42617426045564755	0.9570784049475978
ENSG00000160201	6881.897360884141	-0.15152339267330822	0.19263997962238225	-0.7865625451701573	0.431537992211576	0.9570784049475978
ENSG00000142188	3698.277235468358	0.13920352008034576	0.17808538194655293	0.7816673022725895	0.4344101226065218	0.9570784049475978
ENSG00000175894	4292.176135563232	0.16288305262893973	0.20944357638799413	0.7776941906645012	0.436749317773172	0.9570784049475978
ENSG00000205758	7744.430042436122	-0.1218327024007522	0.15682326805634506	-0.7768789919425663	0.4372301667907198	0.9570784049475978
ENSG00000160221	5568.845543618256	-0.1371080128390343	0.17665543740336637	-0.7761324239681826	0.43767080085782	0.9570784049475978
ENSG00000278961	1568.067989518177	-0.19774869330111824	0.257358394919899	-0.7683786393005215	0.4422622670346596	0.9570784049475978
ENSG00000154645	5265.390794130369	-0.12293231941111801	0.16029688385564342	-0.7669039874900229	0.4431386027001741	0.9570784049475978
ENSG00000173638	6804.514960885551	0.11860629516051838	0.15607415026137014	0.7599355496210866	0.447293110698304	0.9570784049475978
ENSG00000241945	3578.3793691916785	0.13687270474526614	0.18115470483479032	0.755556996822641	0.4499148471298755	0.9570784049475978
