gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000243927	2951.9967637365844	-0.07040803565210682	0.18739874993756733	-0.37571240830348945	0.7071307121521639	0.9572096190390598
ENSG00000275993	1733.741833569676	-0.07975314285383683	0.21928222379911042	-0.36370090321092585	0.7160813688178037	0.9572096190390598
ENSG00000159256	5423.9332983862005	0.06484363485129051	0.18734081631504182	0.34612657362529137	0.7292475934388948	0.9572096190390598
ENSG00000183486	6641.935732736302	-0.056626715602445366	0.1649078724599858	-0.34338394376039016	0.7313096370634138	0.9572096190390598
ENSG00000177398	10822.08577397757	-0.04897785317286398	0.14474783952431136	-0.3383667302656896	0.7350868424539743	0.9572096190390598
ENSG00000156299	7076.979801868492	-0.04688172894835767	0.15042848780216167	-0.3116545917154661	0.7553030408116064	0.9572096190390598
ENSG00000160200	8370.934883468892	0.04729877316513076	0.15236624274623467	0.31042816514092736	0.7562353786320147	0.9572096190390598
ENSG00000186965	119.22119866849681	-0.1612972441818794	0.5200555998581547	-0.31015384552319647	0.7564439669012226	0.9572096190390598
ENSG00000173276	9009.684464066333	-0.04870293840969092	0.15731178484047867	-0.30959497700110594	0.7568689765211194	0.9572096190390598
ENSG00000188992	1693.4425897664232	0.07467399063303937	0.25618157042048667	0.29148853491089277	0.770677711192467	0.9572096190390598
ENSG00000160190	4074.78960705846	0.04667614817469774	0.1607585411377654	0.29034941375026313	0.7715489394492413	0.9572096190390598
ENSG00000160305	12056.903720726246	0.05397831858483798	0.18781112176561382	0.28740746595509037	0.7738003452414868	0.9572096190390598
ENSG00000277117	2717.4565200489574	0.06829170836279197	0.24075037264426677	0.2836619009670234	0.7766694944791586	0.9572096190390598
ENSG00000142178	2463.5934590730312	-0.06065013320292972	0.22101595313115358	-0.2744151829028341	0.7837655764236792	0.9572096190390598
ENSG00000156256	5930.429910622727	-0.05279966405084868	0.19496756541173021	-0.2708125525358383	0.7865352049979031	0.9572096190390598
ENSG00000159086	6888.329015195847	-0.04483636973617878	0.16947081590529683	-0.26456690785765796	0.7913431156409556	0.9572096190390598
ENSG00000155307	5829.822881053345	0.05282209355741751	0.2002707013806973	0.2637534756369943	0.7919698864407708	0.9572096190390598
ENSG00000156253	3143.545858122907	0.048955842767884804	0.19595868305379163	0.2498273717957483	0.8027208511595465	0.9572096190390598
ENSG00000142156	3763.5079101641018	-0.043839748357435364	0.17831705229391712	-0.24585280988817051	0.8057961749836329	0.9572096190390598
ENSG00000265590	717.517546387229	-0.06661782479860417	0.27264431933790456	-0.24433967654407895	0.8069677570590721	0.9572096190390598
ENSG00000157540	23810.743898333836	-0.03574985977554907	0.14686559821786566	-0.24341888236152115	0.8076809176317854	0.9572096190390598
ENSG00000241123	333.30937425587206	0.08419245131119114	0.3503182660153249	0.24033132005599755	0.8100734165035384	0.9572096190390598
ENSG00000159140	18733.30296397637	0.03972724811772295	0.16545853856661205	0.24010394665567006	0.8102496747080551	0.9572096190390598
ENSG00000159228	1676.374714779603	-0.04927494467327265	0.20722294247530498	-0.23778711027204338	0.8120462164833749	0.9572096190390598
ENSG00000156265	7733.58644440204	0.04321137350013039	0.18444839128514495	0.23427351791498405	0.8147726435485656	0.9572096190390598
ENSG00000182093	9965.72002853899	0.03635905362919477	0.15597562865251524	0.2331072741511175	0.8156781065332392	0.9572096190390598
ENSG00000242220	1685.473357054706	-0.05049064246047818	0.22200832554316616	-0.22742679733720633	0.8200918849019923	0.9572096190390598
ENSG00000206106	112.50603000616309	-0.13221261941622509	0.6063483988734522	-0.21804728051045535	0.8273922730668565	0.9572096190390598
ENSG00000171587	6203.776746958533	0.04822141731059176	0.22310221792669616	0.21614046583093893	0.8288782579463568	0.9572096190390598
ENSG00000159216	12541.26622673991	0.03930411537273184	0.1861775972550338	0.2111108745210168	0.8328007548186296	0.9572096190390598
ENSG00000279493	149.9708524275108	-0.11505233618441366	0.5451020014533883	-0.21106570124059945	0.8328360037525522	0.9572096190390598
ENSG00000274559	341.8236510457484	0.07907788638798621	0.3757310512014573	0.21046407033734002	0.8333054913370332	0.9572096190390598
ENSG00000221864	213.9397128609787	0.08413561737778273	0.40498907836557213	0.20774786746677623	0.8354258401335145	0.9572096190390598
ENSG00000185917	9443.26177760665	-0.030013466455190672	0.14712772731206744	-0.20399599044665567	0.838356632191859	0.9572096190390598
ENSG00000160194	2729.3082062341646	0.042651322481788836	0.23350086396363331	0.18266023413271645	0.8550646193009087	0.9572096190390598
ENSG00000182871	8750.74398677799	-0.029022318578546015	0.16089712433221223	-0.18037810619052583	0.856855741138791	0.9572096190390598
ENSG00000184032	143.53766428971284	0.10266329368056092	0.5786160037986616	0.17742906004425726	0.8591713828087423	0.9572096190390598
ENSG00000156261	4776.363920569804	-0.028869063173470932	0.16475397326695781	-0.17522529260458666	0.8609026111545977	0.9572096190390598
ENSG00000159131	8715.361777985838	-0.027157168340177847	0.15641922337256325	-0.17361784411558046	0.8621658074277927	0.9572096190390598
ENSG00000244025	141.17386641535612	0.08723676494912061	0.5072562286943604	0.1719777106998992	0.8634550521912336	0.9572096190390598
